"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"Eubucco_bourcierii",-9.11585560090986,8.244688204476,-7.38343794712921,8.35793021586,5.56005016627483,-0.871507920760332,-0.529362931692404,1.67861147553326,0.661732044463716
"Tricholaema_leucomelas",-3.03390770636288,10.0625741084986,-0.145940425958909,2.75002608728364,5.06987034425288,-2.58476663641565,-0.11687602783967,0.454887301229404,0.293198938689455
"Megalaima_haemacephala",-6.23799552067377,7.60612635728525,2.18248101973202,-0.0138077074619378,8.81128643291589,-1.5579377096616,-0.628391025518194,1.25175826706346,0.570391813382088
"Picoides_pubescens",3.97339346145841,-25.085467220931,4.3004838583248,3.31226269434114,2.52647418886583,-1.94730915669413,0.118280840859852,1.12163330268102,-0.736923253310151
"Indicator_maculatus",-3.16446286430096,-10.0023725597265,-4.43954780116938,8.01998867169469,5.84522768698827,-1.27624217794882,-1.02619333105109,2.03004654445597,0.467995020041681
"Eurystomus_gularis",10.7550711879592,-9.42550903780268,5.17526661839692,-2.94318489986598,0.697180117486416,-0.437034678872414,0.703446246379172,0.354164887467628,0.0167083368321765
"Brachypteracias_leptosomus",1.2977869637271,16.604253488748,1.12869258755615,-2.01576956785242,-2.00920509344413,1.58822449255204,1.91759549104306,1.7589825400985,0.90494008201797
"Alcedo_cyanopectus",4.07500808633961,-30.0247877864043,5.34660972593956,6.40896017462199,2.62436248029783,-0.701839707717465,0.991140308475537,1.38189851442255,-0.212373247575193
"Chloroceryle_aenea",1.91510904958446,-25.1618215867856,-3.08593589857765,0.892745340669464,1.29003043888931,1.76136148624624,0.541719376776995,0.430271017293581,-0.00329799746834814
"Halcyon_senegalensis",-1.48444290171358,-17.1998330408691,-3.199491198658,1.94146776657099,2.36826798520153,-1.07656795939065,1.67467725579481,1.15641583261468,-0.280496819724227
"Baryphthengus_martii",-3.99466450905651,16.227764498171,-8.71386814319263,6.91685878274893,-1.27964682339687,-0.577606609890113,0.37170873580401,-0.223639512028919,-0.42551521078746
"Todus_mexicanus",11.0598759996399,-16.9163228566656,6.51422912454726,-2.64325418407955,-2.69072894284604,0.169284812611134,1.32877378027203,0.964322705214334,0.0236259086329332
"Merops_nubicus",6.04950375233425,-5.79116021816338,3.64262917921373,1.53433407077182,-1.49372998255455,3.17665047994961,1.79722621996058,1.12964105434423,-0.106792279907975
"Apaloderma_vittatum",-0.9317098598826,-0.622485546614221,2.5152596651591,0.698599926548091,4.23427779847338,-2.87040021605559,0.0473114299380503,0.595479531475866,-0.209202168196972
"Trogon_melanurus",-5.53307625800658,2.99538751441489,2.81577172305853,0.972282868568841,4.40564579836421,-0.0199959685171491,0.168924727608755,1.26934499308006,-0.789342677474508
"Tyto_alba",9.68354216460425,-10.9498288264263,7.98187493081576,-8.33127305654434,-0.227881374383072,-0.773314003707045,1.05150716183272,-0.459971970583259,0.318440969682297
"Strix_occidentalis",-4.02937710320992,10.9362147626847,-5.6369236011087,-5.08662240699344,-0.556360153951197,-0.992561507584346,-1.36843314039724,-0.0655330047712519,-0.94979103570479
"Strix_nigrolineata",-6.3686139356737,9.21195461096586,-3.467079222714,-0.138218176074479,-0.752092424996529,1.49501834182408,0.735184666725138,0.371002786023799,-1.05607693723469
"Glaucidium_brasilianum",-2.1698801613517,-1.74988708904884,0.843072165602961,1.0355998641519,6.41006545912195,-0.139075558197295,-0.135871871123392,0.739692450318651,0.222479797471151
"Leptosomus_discolor",2.01441960505928,-5.4928041172912,-2.84190678019413,-5.70633733086651,0.124587015921678,-0.564638206295123,-0.642101605529143,-0.416840712034208,-0.769663019489071
"Nyctiprogne_leucopyga",-1.81841357446314,-4.07122922402566,-4.4328653069453,-4.0634346148439,1.44812735561776,3.46730462537463,0.94990519669763,-0.759866369833737,0.174231216238173
"Caprimulgus_carolinensis",1.03289404462257,-8.72135841195185,-6.33371368447545,-1.88657600537225,-1.1965860199112,-0.127130434015544,-0.0218620228224036,-0.421589683967387,0.290088600182813
"Chordeiles_acutipennis",-5.90229035567816,1.06229242703609,-0.374004147037942,7.66210711391864,5.91937653148335,-2.33853602344476,-0.202848623935083,1.89792985263736,0.412823591639001
"Sagittarius_serpentarius",-9.16846831161283,0.759989126780202,1.07876523885706,7.79420904210031,-4.56629648557631,0.906317186137379,-2.1338111677007,1.68885500085363,-0.249298878565029
"Pandion_haliaetus",-0.523999629731996,-16.4776012698635,-3.72874432762134,-8.0942628016016,0.76729450531441,-0.734929733345328,0.889873862536643,0.119984308538644,0.0454786003568485
"Spizaetus_tyrannus",-0.274546661567323,-9.01199139824677,-1.88316953421833,0.364572912337362,2.99334885778163,3.14120768937933,0.977812246772974,0.145097844779969,-0.634308299862817
"Aquila_chrysaetos",5.67371108859977,-0.466254032085594,1.06552593250703,3.21592799511539,-2.78603409280657,-0.85526905951862,0.867572827414144,0.541361291723251,-0.776179531444517
"Haliaeetus_albicilla",-0.663658664813808,-8.69747575195073,1.94335617315268,1.46808623762963,3.26274474429136,0.670234795040431,0.438956567104264,0.760488738428279,-0.611891914252962
"Haliaeetus_leucocephalus",0.0573422522209932,-16.7479220239141,-5.30539855887136,-1.07166567567623,-0.114663779217757,-0.467424707833826,0.852871331538445,0.123475397307575,-0.254461860973004
"Circaetus_pectoralis",5.87151660680908,-8.09334910609702,7.34111298799076,-5.23103500915844,0.212364901805393,3.36439376073554,0.900222012132683,0.328381598104756,-1.80923295430689
